model,speaker_id,dialect,text,construct,order_label,choice_dia,choice_a,confidence
qwen3.5,JNN_019,JNN,农民在山坡上种了树,Warmth,CMNxDIA,0.39999999999999997,0.6,2.466666666666667
qwen3.5,JNN_019,JNN,农民在山坡上种了树,Warmth,DIAxCMN,0.46666666666666673,0.46666666666666673,2.733333333333333
qwen3.5,JNN_019,JNN,动物会随季节变化换毛,Ability,CMNxDIA,0.0,1.0,2.9333333333333336
qwen3.5,JNN_019,JNN,动物会随季节变化换毛,Ability,DIAxCMN,0.0,0.0,3.8000000000000003
qwen3.5,JNN_019,JNN,动物会随季节变化换毛,Trust,CMNxDIA,0.0,1.0,2.0
qwen3.5,JNN_019,JNN,动物会随季节变化换毛,Trust,DIAxCMN,0.0,0.0,3.0
qwen3.5,JNN_019,JNN,动物会随季节变化换毛,Warmth,CMNxDIA,0.39999999999999997,0.6,2.3333333333333335
qwen3.5,JNN_019,JNN,动物会随季节变化换毛,Warmth,DIAxCMN,0.6,0.6,3.0
qwen3.5,JNN_019,JNN,有一只鹰在天上飞,Ability,CMNxDIA,0.13333333333333333,0.8666666666666667,2.533333333333333
qwen3.5,JNN_019,JNN,有一只鹰在天上飞,Ability,DIAxCMN,0.13333333333333333,0.13333333333333333,2.733333333333333
qwen3.5,JNN_019,JNN,有一只鹰在天上飞,Trust,CMNxDIA,0.0,1.0,2.0
qwen3.5,JNN_019,JNN,有一只鹰在天上飞,Trust,DIAxCMN,0.8,0.8,2.0
qwen3.5,JNN_019,JNN,有一只鹰在天上飞,Warmth,CMNxDIA,0.20000000000000004,0.7999999999999999,2.8666666666666667
qwen3.5,JNN_019,JNN,有一只鹰在天上飞,Warmth,DIAxCMN,0.7333333333333334,0.7333333333333334,2.8666666666666667
qwen3.5,JNN_019,JNN,病人需要及时治疗,Ability,CMNxDIA,0.5333333333333333,0.4666666666666666,2.733333333333333
qwen3.5,JNN_019,JNN,病人需要及时治疗,Ability,DIAxCMN,0.0,0.0,3.733333333333333
qwen3.5,JNN_019,JNN,病人需要及时治疗,Trust,CMNxDIA,0.6,0.4,2.2
qwen3.5,JNN_019,JNN,病人需要及时治疗,Trust,DIAxCMN,0.0,0.0,3.0
qwen3.5,JNN_019,JNN,病人需要及时治疗,Warmth,CMNxDIA,0.5333333333333333,0.4666666666666666,3.0
qwen3.5,JNN_019,JNN,病人需要及时治疗,Warmth,DIAxCMN,0.06666666666666667,0.06666666666666667,3.0
qwen3.5,JNN_019,JNN,这本书印制精良,Ability,CMNxDIA,0.0,1.0,3.533333333333333
qwen3.5,JNN_019,JNN,这本书印制精良,Ability,DIAxCMN,0.0,0.0,3.533333333333333
qwen3.5,JNN_019,JNN,这本书印制精良,Trust,CMNxDIA,0.0,1.0,2.2
qwen3.5,JNN_019,JNN,这本书印制精良,Trust,DIAxCMN,0.0,0.0,2.0
qwen3.5,JNN_019,JNN,这本书印制精良,Warmth,CMNxDIA,0.13333333333333333,0.8666666666666667,2.9333333333333336
qwen3.5,JNN_019,JNN,这本书印制精良,Warmth,DIAxCMN,0.4666666666666666,0.4666666666666666,2.9333333333333336
qwen3.5,JNN_019,JNN,锅里的包子熟了,Ability,CMNxDIA,0.0,1.0,4.0
qwen3.5,JNN_019,JNN,锅里的包子熟了,Ability,DIAxCMN,0.0,0.0,3.9333333333333336
qwen3.5,JNN_019,JNN,锅里的包子熟了,Trust,CMNxDIA,0.0,1.0,3.0
qwen3.5,JNN_019,JNN,锅里的包子熟了,Trust,DIAxCMN,0.0,0.0,3.2
qwen3.5,JNN_019,JNN,锅里的包子熟了,Warmth,CMNxDIA,0.0,1.0,3.533333333333333
qwen3.5,JNN_019,JNN,锅里的包子熟了,Warmth,DIAxCMN,0.3333333333333333,0.3333333333333333,3.0666666666666664
qwen3.5,JNN_019,JNN,阴天出门要带雨伞,Ability,CMNxDIA,0.0,1.0,3.6666666666666665
qwen3.5,JNN_019,JNN,阴天出门要带雨伞,Ability,DIAxCMN,0.0,0.0,3.8666666666666667
qwen3.5,JNN_019,JNN,阴天出门要带雨伞,Trust,CMNxDIA,0.0,1.0,2.0
qwen3.5,JNN_019,JNN,阴天出门要带雨伞,Trust,DIAxCMN,0.0,0.0,3.0
qwen3.5,JNN_019,JNN,阴天出门要带雨伞,Warmth,CMNxDIA,0.0,1.0,3.0666666666666664
qwen3.5,JNN_019,JNN,阴天出门要带雨伞,Warmth,DIAxCMN,0.26666666666666666,0.26666666666666666,3.0666666666666664
qwen3.5,JNN_019,JNN,面条在锅里煮着,Ability,CMNxDIA,0.0,1.0,3.466666666666667
qwen3.5,JNN_019,JNN,面条在锅里煮着,Ability,DIAxCMN,0.0,0.0,4.0
qwen3.5,JNN_019,JNN,面条在锅里煮着,Trust,CMNxDIA,0.0,1.0,2.0
qwen3.5,JNN_019,JNN,面条在锅里煮着,Trust,DIAxCMN,0.0,0.0,2.0
qwen3.5,JNN_019,JNN,面条在锅里煮着,Warmth,CMNxDIA,0.3333333333333333,0.6666666666666666,2.8000000000000003
qwen3.5,JNN_019,JNN,面条在锅里煮着,Warmth,DIAxCMN,1.0,1.0,3.0
qwen3.5,TYN_001,TYN,儿童需要悉心抚养,Ability,CMNxDIA,0.0,1.0,4.0
qwen3.5,TYN_001,TYN,儿童需要悉心抚养,Ability,DIAxCMN,0.0,0.0,4.0
qwen3.5,TYN_001,TYN,儿童需要悉心抚养,Trust,CMNxDIA,0.0,1.0,3.2
qwen3.5,TYN_001,TYN,儿童需要悉心抚养,Trust,DIAxCMN,0.0,0.0,3.2
qwen3.5,TYN_001,TYN,儿童需要悉心抚养,Warmth,CMNxDIA,0.0,1.0,3.733333333333333
qwen3.5,TYN_001,TYN,儿童需要悉心抚养,Warmth,DIAxCMN,0.0,0.0,3.6666666666666665
qwen3.5,TYN_001,TYN,农民在山坡上种了树,Ability,CMNxDIA,0.0,1.0,4.0
qwen3.5,TYN_001,TYN,农民在山坡上种了树,Ability,DIAxCMN,0.0,0.0,3.6666666666666665
qwen3.5,TYN_001,TYN,农民在山坡上种了树,Trust,CMNxDIA,0.0,1.0,3.4
qwen3.5,TYN_001,TYN,农民在山坡上种了树,Trust,DIAxCMN,0.0,0.0,3.0
qwen3.5,TYN_001,TYN,农民在山坡上种了树,Warmth,CMNxDIA,0.26666666666666666,0.7333333333333334,3.266666666666667
qwen3.5,TYN_001,TYN,农民在山坡上种了树,Warmth,DIAxCMN,0.20000000000000004,0.20000000000000004,3.1999999999999997
qwen3.5,TYN_001,TYN,动物会随季节变化换毛,Ability,CMNxDIA,0.06666666666666667,0.9333333333333332,4.0
qwen3.5,TYN_001,TYN,动物会随季节变化换毛,Ability,DIAxCMN,0.06666666666666667,0.06666666666666667,3.1999999999999997
qwen3.5,TYN_001,TYN,动物会随季节变化换毛,Trust,CMNxDIA,0.0,1.0,3.8
qwen3.5,TYN_001,TYN,动物会随季节变化换毛,Trust,DIAxCMN,0.2,0.2,2.2
qwen3.5,TYN_001,TYN,动物会随季节变化换毛,Warmth,CMNxDIA,0.0,1.0,3.533333333333333
qwen3.5,TYN_001,TYN,动物会随季节变化换毛,Warmth,DIAxCMN,0.4666666666666666,0.4666666666666666,2.8000000000000003
qwen3.5,TYN_001,TYN,有一只鹰在天上飞,Ability,CMNxDIA,0.0,1.0,3.3333333333333335
qwen3.5,TYN_001,TYN,有一只鹰在天上飞,Ability,DIAxCMN,0.06666666666666667,0.06666666666666667,3.0
qwen3.5,TYN_001,TYN,有一只鹰在天上飞,Trust,CMNxDIA,0.0,1.0,2.0
qwen3.5,TYN_001,TYN,有一只鹰在天上飞,Trust,DIAxCMN,0.0,0.0,2.6
qwen3.5,TYN_001,TYN,有一只鹰在天上飞,Warmth,CMNxDIA,0.39999999999999997,0.6,3.1333333333333333
qwen3.5,TYN_001,TYN,有一只鹰在天上飞,Warmth,DIAxCMN,0.6666666666666666,0.6666666666666666,2.8666666666666667
qwen3.5,TYN_001,TYN,病人需要及时治疗,Ability,CMNxDIA,0.0,1.0,3.8666666666666667
qwen3.5,TYN_001,TYN,病人需要及时治疗,Ability,DIAxCMN,0.20000000000000004,0.20000000000000004,2.9333333333333336
qwen3.5,TYN_001,TYN,病人需要及时治疗,Trust,CMNxDIA,0.0,1.0,3.2
qwen3.5,TYN_001,TYN,病人需要及时治疗,Trust,DIAxCMN,0.6,0.6,2.2
qwen3.5,TYN_001,TYN,病人需要及时治疗,Warmth,CMNxDIA,0.0,1.0,3.9333333333333336
qwen3.5,TYN_001,TYN,病人需要及时治疗,Warmth,DIAxCMN,0.0,0.0,3.1333333333333333
qwen3.5,TYN_001,TYN,这本书印制精良,Ability,CMNxDIA,0.4000000000000001,0.6,3.6666666666666665
qwen3.5,TYN_001,TYN,这本书印制精良,Ability,DIAxCMN,0.4666666666666666,0.4666666666666666,3.1333333333333333
qwen3.5,TYN_001,TYN,这本书印制精良,Trust,CMNxDIA,0.0,1.0,3.0
qwen3.5,TYN_001,TYN,这本书印制精良,Trust,DIAxCMN,0.0,0.0,2.6
qwen3.5,TYN_001,TYN,这本书印制精良,Warmth,CMNxDIA,0.0,1.0,3.8000000000000003
qwen3.5,TYN_001,TYN,这本书印制精良,Warmth,DIAxCMN,0.0,0.0,3.533333333333333
qwen3.5,TYN_001,TYN,锅里的包子熟了,Ability,CMNxDIA,0.0,1.0,3.533333333333333
qwen3.5,TYN_001,TYN,锅里的包子熟了,Ability,DIAxCMN,0.0,0.0,3.1999999999999997
qwen3.5,TYN_001,TYN,锅里的包子熟了,Trust,CMNxDIA,0.0,1.0,2.0
qwen3.5,TYN_001,TYN,锅里的包子熟了,Trust,DIAxCMN,0.0,0.0,2.0
qwen3.5,TYN_001,TYN,锅里的包子熟了,Warmth,CMNxDIA,0.19999999999999998,0.7999999999999999,3.1999999999999997
qwen3.5,TYN_001,TYN,锅里的包子熟了,Warmth,DIAxCMN,0.7999999999999999,0.7999999999999999,3.0666666666666664
qwen3.5,TYN_001,TYN,阴天出门要带雨伞,Ability,CMNxDIA,0.0,1.0,3.9333333333333336
qwen3.5,TYN_001,TYN,阴天出门要带雨伞,Ability,DIAxCMN,0.06666666666666667,0.06666666666666667,2.6666666666666665
qwen3.5,TYN_001,TYN,阴天出门要带雨伞,Trust,CMNxDIA,0.0,1.0,2.6
qwen3.5,TYN_001,TYN,阴天出门要带雨伞,Trust,DIAxCMN,0.4,0.4,2.0
qwen3.5,TYN_001,TYN,阴天出门要带雨伞,Warmth,CMNxDIA,0.0,1.0,3.1333333333333333
qwen3.5,TYN_001,TYN,阴天出门要带雨伞,Warmth,DIAxCMN,0.6,0.6,2.6666666666666665
qwen3.5,TYN_001,TYN,面条在锅里煮着,Ability,CMNxDIA,0.0,1.0,3.8000000000000003
qwen3.5,TYN_001,TYN,面条在锅里煮着,Ability,DIAxCMN,0.0,0.0,3.4
qwen3.5,TYN_001,TYN,面条在锅里煮着,Trust,CMNxDIA,0.0,1.0,2.4
qwen3.5,TYN_001,TYN,面条在锅里煮着,Trust,DIAxCMN,0.0,0.0,2.0
qwen3.5,TYN_001,TYN,面条在锅里煮着,Warmth,CMNxDIA,0.20000000000000004,0.7999999999999999,2.6666666666666665
qwen3.5,TYN_001,TYN,面条在锅里煮着,Warmth,DIAxCMN,0.13333333333333333,0.13333333333333333,2.9333333333333336
qwen3.5,TYN_036,TYN,儿童需要悉心抚养,Ability,CMNxDIA,0.0,1.0,3.4
qwen3.5,TYN_036,TYN,儿童需要悉心抚养,Ability,DIAxCMN,0.0,0.0,4.0
qwen3.5,TYN_036,TYN,儿童需要悉心抚养,Trust,CMNxDIA,0.0,1.0,3.6
qwen3.5,TYN_036,TYN,儿童需要悉心抚养,Trust,DIAxCMN,0.0,0.0,3.8
qwen3.5,TYN_036,TYN,儿童需要悉心抚养,Warmth,CMNxDIA,0.0,1.0,3.0666666666666664
qwen3.5,TYN_036,TYN,儿童需要悉心抚养,Warmth,DIAxCMN,0.0,0.0,3.8000000000000003
qwen3.5,TYN_036,TYN,农民在山坡上种了树,Ability,CMNxDIA,0.0,1.0,3.7999999999999994
qwen3.5,TYN_036,TYN,农民在山坡上种了树,Ability,DIAxCMN,0.0,0.0,4.0
qwen3.5,TYN_036,TYN,农民在山坡上种了树,Trust,CMNxDIA,0.0,1.0,2.0
qwen3.5,TYN_036,TYN,农民在山坡上种了树,Trust,DIAxCMN,0.0,0.0,2.2
qwen3.5,TYN_036,TYN,农民在山坡上种了树,Warmth,CMNxDIA,0.0,1.0,2.3333333333333335
qwen3.5,TYN_036,TYN,农民在山坡上种了树,Warmth,DIAxCMN,0.06666666666666667,0.06666666666666667,3.0
qwen3.5,TYN_036,TYN,动物会随季节变化换毛,Ability,CMNxDIA,0.0,1.0,3.1333333333333333
qwen3.5,TYN_036,TYN,动物会随季节变化换毛,Ability,DIAxCMN,0.13333333333333333,0.13333333333333333,3.266666666666667
qwen3.5,TYN_036,TYN,动物会随季节变化换毛,Trust,CMNxDIA,0.0,1.0,2.0
qwen3.5,TYN_036,TYN,动物会随季节变化换毛,Trust,DIAxCMN,0.0,0.0,2.2
qwen3.5,TYN_036,TYN,动物会随季节变化换毛,Warmth,CMNxDIA,0.0,1.0,2.466666666666667
qwen3.5,TYN_036,TYN,动物会随季节变化换毛,Warmth,DIAxCMN,0.3333333333333333,0.3333333333333333,2.6
qwen3.5,TYN_036,TYN,有一只鹰在天上飞,Ability,CMNxDIA,0.0,1.0,3.9333333333333336
qwen3.5,TYN_036,TYN,有一只鹰在天上飞,Ability,DIAxCMN,0.0,0.0,4.0
qwen3.5,TYN_036,TYN,有一只鹰在天上飞,Trust,CMNxDIA,0.0,1.0,2.2
qwen3.5,TYN_036,TYN,有一只鹰在天上飞,Trust,DIAxCMN,0.0,0.0,3.0
qwen3.5,TYN_036,TYN,有一只鹰在天上飞,Warmth,CMNxDIA,0.0,1.0,3.0
qwen3.5,TYN_036,TYN,有一只鹰在天上飞,Warmth,DIAxCMN,0.0,0.0,3.0666666666666664
qwen3.5,TYN_036,TYN,病人需要及时治疗,Ability,CMNxDIA,0.0,1.0,4.0
qwen3.5,TYN_036,TYN,病人需要及时治疗,Ability,DIAxCMN,0.0,0.0,4.0
qwen3.5,TYN_036,TYN,病人需要及时治疗,Trust,CMNxDIA,0.0,1.0,4.0
qwen3.5,TYN_036,TYN,病人需要及时治疗,Trust,DIAxCMN,0.0,0.0,4.0
qwen3.5,TYN_036,TYN,病人需要及时治疗,Warmth,CMNxDIA,0.0,1.0,3.4
qwen3.5,TYN_036,TYN,病人需要及时治疗,Warmth,DIAxCMN,0.0,0.0,3.3333333333333335
qwen3.5,TYN_036,TYN,这本书印制精良,Ability,CMNxDIA,0.0,1.0,3.0666666666666664
qwen3.5,TYN_036,TYN,这本书印制精良,Ability,DIAxCMN,0.0,0.0,3.9333333333333336
qwen3.5,TYN_036,TYN,这本书印制精良,Trust,CMNxDIA,0.0,1.0,2.0
qwen3.5,TYN_036,TYN,这本书印制精良,Trust,DIAxCMN,0.0,0.0,3.0
qwen3.5,TYN_036,TYN,这本书印制精良,Warmth,CMNxDIA,0.06666666666666667,0.9333333333333332,2.3333333333333335
qwen3.5,TYN_036,TYN,这本书印制精良,Warmth,DIAxCMN,0.3333333333333333,0.3333333333333333,3.0
qwen3.5,TYN_036,TYN,锅里的包子熟了,Ability,CMNxDIA,0.0,1.0,3.8000000000000003
qwen3.5,TYN_036,TYN,锅里的包子熟了,Ability,DIAxCMN,0.0,0.0,4.0
qwen3.5,TYN_036,TYN,锅里的包子熟了,Trust,CMNxDIA,0.0,1.0,2.0
qwen3.5,TYN_036,TYN,锅里的包子熟了,Trust,DIAxCMN,0.0,0.0,3.6
qwen3.5,TYN_036,TYN,锅里的包子熟了,Warmth,CMNxDIA,0.0,1.0,3.266666666666667
qwen3.5,TYN_036,TYN,锅里的包子熟了,Warmth,DIAxCMN,0.0,0.0,3.266666666666667
qwen3.5,TYN_036,TYN,阴天出门要带雨伞,Ability,CMNxDIA,0.0,1.0,2.466666666666667
qwen3.5,TYN_036,TYN,阴天出门要带雨伞,Ability,DIAxCMN,0.0,0.0,3.733333333333333
qwen3.5,TYN_036,TYN,阴天出门要带雨伞,Trust,CMNxDIA,0.0,1.0,2.0
qwen3.5,TYN_036,TYN,阴天出门要带雨伞,Trust,DIAxCMN,0.0,0.0,2.0
qwen3.5,TYN_036,TYN,阴天出门要带雨伞,Warmth,CMNxDIA,0.0,1.0,2.3333333333333335
qwen3.5,TYN_036,TYN,阴天出门要带雨伞,Warmth,DIAxCMN,0.26666666666666666,0.26666666666666666,2.8666666666666667
qwen3.5,TYN_036,TYN,面条在锅里煮着,Ability,CMNxDIA,0.0,1.0,3.733333333333333
qwen3.5,TYN_036,TYN,面条在锅里煮着,Ability,DIAxCMN,0.0,0.0,4.0
qwen3.5,TYN_036,TYN,面条在锅里煮着,Trust,CMNxDIA,0.0,1.0,2.2
qwen3.5,TYN_036,TYN,面条在锅里煮着,Trust,DIAxCMN,0.0,0.0,2.0
qwen3.5,TYN_036,TYN,面条在锅里煮着,Warmth,CMNxDIA,0.0,1.0,3.1999999999999997
qwen3.5,TYN_036,TYN,面条在锅里煮着,Warmth,DIAxCMN,0.0,0.0,3.0666666666666664
qwen3.5,WHN_003,WHN,儿童需要悉心抚养,Ability,CMNxDIA,0.0,1.0,3.533333333333333
qwen3.5,WHN_003,WHN,儿童需要悉心抚养,Ability,DIAxCMN,0.0,0.0,3.8666666666666667
qwen3.5,WHN_003,WHN,儿童需要悉心抚养,Trust,CMNxDIA,0.0,1.0,2.8
qwen3.5,WHN_003,WHN,儿童需要悉心抚养,Trust,DIAxCMN,0.0,0.0,3.0
qwen3.5,WHN_003,WHN,儿童需要悉心抚养,Warmth,CMNxDIA,0.0,1.0,3.0666666666666664
qwen3.5,WHN_003,WHN,儿童需要悉心抚养,Warmth,DIAxCMN,0.19999999999999998,0.19999999999999998,3.1333333333333333
qwen3.5,WHN_003,WHN,农民在山坡上种了树,Ability,CMNxDIA,0.0,1.0,4.0
qwen3.5,WHN_003,WHN,农民在山坡上种了树,Ability,DIAxCMN,0.0,0.0,3.8666666666666667
qwen3.5,WHN_003,WHN,农民在山坡上种了树,Trust,CMNxDIA,0.0,1.0,3.4
qwen3.5,WHN_003,WHN,农民在山坡上种了树,Trust,DIAxCMN,0.0,0.0,2.2
qwen3.5,WHN_003,WHN,农民在山坡上种了树,Warmth,CMNxDIA,0.0,1.0,3.266666666666667
qwen3.5,WHN_003,WHN,农民在山坡上种了树,Warmth,DIAxCMN,0.06666666666666667,0.06666666666666667,3.0666666666666664
qwen3.5,WHN_003,WHN,动物会随季节变化换毛,Ability,CMNxDIA,0.0,1.0,3.8666666666666667
qwen3.5,WHN_003,WHN,动物会随季节变化换毛,Ability,DIAxCMN,0.0,0.0,4.0
qwen3.5,WHN_003,WHN,动物会随季节变化换毛,Trust,CMNxDIA,0.0,1.0,2.2
qwen3.5,WHN_003,WHN,动物会随季节变化换毛,Trust,DIAxCMN,0.0,0.0,3.2
qwen3.5,WHN_003,WHN,动物会随季节变化换毛,Warmth,CMNxDIA,0.0,1.0,2.733333333333333
qwen3.5,WHN_003,WHN,动物会随季节变化换毛,Warmth,DIAxCMN,0.26666666666666666,0.26666666666666666,3.0
qwen3.5,WHN_003,WHN,有一只鹰在天上飞,Ability,CMNxDIA,0.0,1.0,3.8666666666666667
qwen3.5,WHN_003,WHN,有一只鹰在天上飞,Ability,DIAxCMN,0.0,0.0,4.0
qwen3.5,WHN_003,WHN,有一只鹰在天上飞,Trust,CMNxDIA,0.0,1.0,2.0
qwen3.5,WHN_003,WHN,有一只鹰在天上飞,Trust,DIAxCMN,0.0,0.0,3.2
qwen3.5,WHN_003,WHN,有一只鹰在天上飞,Warmth,CMNxDIA,0.0,1.0,3.266666666666667
qwen3.5,WHN_003,WHN,有一只鹰在天上飞,Warmth,DIAxCMN,0.4666666666666666,0.4666666666666666,3.1333333333333333
qwen3.5,WHN_003,WHN,病人需要及时治疗,Ability,CMNxDIA,0.0,1.0,4.0
qwen3.5,WHN_003,WHN,病人需要及时治疗,Ability,DIAxCMN,0.0,0.0,4.0
qwen3.5,WHN_003,WHN,病人需要及时治疗,Trust,CMNxDIA,0.0,1.0,4.0
qwen3.5,WHN_003,WHN,病人需要及时治疗,Trust,DIAxCMN,0.0,0.0,3.6
qwen3.5,WHN_003,WHN,病人需要及时治疗,Warmth,CMNxDIA,0.0,1.0,4.0
qwen3.5,WHN_003,WHN,病人需要及时治疗,Warmth,DIAxCMN,0.0,0.0,3.6
qwen3.5,WHN_003,WHN,这本书印制精良,Ability,CMNxDIA,0.0,1.0,4.0
qwen3.5,WHN_003,WHN,这本书印制精良,Ability,DIAxCMN,0.0,0.0,4.0
qwen3.5,WHN_003,WHN,这本书印制精良,Trust,CMNxDIA,0.0,1.0,4.0
qwen3.5,WHN_003,WHN,这本书印制精良,Trust,DIAxCMN,0.0,0.0,3.2
qwen3.5,WHN_003,WHN,这本书印制精良,Warmth,CMNxDIA,0.0,1.0,3.6
qwen3.5,WHN_003,WHN,这本书印制精良,Warmth,DIAxCMN,0.19999999999999998,0.19999999999999998,3.0
qwen3.5,WHN_003,WHN,锅里的包子熟了,Ability,CMNxDIA,0.0,1.0,3.533333333333333
qwen3.5,WHN_003,WHN,锅里的包子熟了,Ability,DIAxCMN,0.0,0.0,4.0
qwen3.5,WHN_003,WHN,锅里的包子熟了,Trust,CMNxDIA,0.0,1.0,2.0
qwen3.5,WHN_003,WHN,锅里的包子熟了,Trust,DIAxCMN,0.0,0.0,4.0
qwen3.5,WHN_003,WHN,锅里的包子熟了,Warmth,CMNxDIA,0.0,1.0,3.266666666666667
qwen3.5,WHN_003,WHN,锅里的包子熟了,Warmth,DIAxCMN,0.7999999999999999,0.7999999999999999,3.133333333333333
qwen3.5,WHN_003,WHN,阴天出门要带雨伞,Ability,CMNxDIA,0.0,1.0,3.8666666666666667
qwen3.5,WHN_003,WHN,阴天出门要带雨伞,Ability,DIAxCMN,0.0,0.0,4.0
qwen3.5,WHN_003,WHN,阴天出门要带雨伞,Trust,CMNxDIA,0.0,1.0,2.0
qwen3.5,WHN_003,WHN,阴天出门要带雨伞,Trust,DIAxCMN,0.0,0.0,3.4
qwen3.5,WHN_003,WHN,阴天出门要带雨伞,Warmth,CMNxDIA,0.0,1.0,3.266666666666667
qwen3.5,WHN_003,WHN,阴天出门要带雨伞,Warmth,DIAxCMN,0.19999999999999998,0.19999999999999998,3.0666666666666664
qwen3.5,WHN_003,WHN,面条在锅里煮着,Ability,CMNxDIA,0.0,1.0,4.0
qwen3.5,WHN_003,WHN,面条在锅里煮着,Ability,DIAxCMN,0.0,0.0,3.533333333333333
qwen3.5,WHN_003,WHN,面条在锅里煮着,Trust,CMNxDIA,0.0,1.0,4.0
qwen3.5,WHN_003,WHN,面条在锅里煮着,Trust,DIAxCMN,0.0,0.0,3.4
qwen3.5,WHN_003,WHN,面条在锅里煮着,Warmth,CMNxDIA,0.0,1.0,3.9333333333333336
qwen3.5,WHN_003,WHN,面条在锅里煮着,Warmth,DIAxCMN,0.0,0.0,3.1333333333333333
qwen3.5,WHN_010,WHN,儿童需要悉心抚养,Ability,CMNxDIA,0.13333333333333333,0.8666666666666667,2.533333333333333
qwen3.5,WHN_010,WHN,儿童需要悉心抚养,Ability,DIAxCMN,0.0,0.0,2.6666666666666665
qwen3.5,WHN_010,WHN,儿童需要悉心抚养,Trust,CMNxDIA,0.0,1.0,2.0
qwen3.5,WHN_010,WHN,儿童需要悉心抚养,Trust,DIAxCMN,0.0,0.0,2.0
qwen3.5,WHN_010,WHN,儿童需要悉心抚养,Warmth,CMNxDIA,0.46666666666666673,0.5333333333333333,2.6666666666666665
qwen3.5,WHN_010,WHN,儿童需要悉心抚养,Warmth,DIAxCMN,0.3333333333333333,0.3333333333333333,2.8666666666666667
qwen3.5,WHN_010,WHN,农民在山坡上种了树,Ability,CMNxDIA,0.0,1.0,3.8666666666666667
qwen3.5,WHN_010,WHN,农民在山坡上种了树,Ability,DIAxCMN,0.0,0.0,4.0
qwen3.5,WHN_010,WHN,农民在山坡上种了树,Trust,CMNxDIA,0.0,1.0,2.6
qwen3.5,WHN_010,WHN,农民在山坡上种了树,Trust,DIAxCMN,0.0,0.0,2.6
qwen3.5,WHN_010,WHN,农民在山坡上种了树,Warmth,CMNxDIA,0.0,1.0,2.8000000000000003
qwen3.5,WHN_010,WHN,农民在山坡上种了树,Warmth,DIAxCMN,0.06666666666666667,0.06666666666666667,3.0
qwen3.5,WHN_010,WHN,动物会随季节变化换毛,Ability,CMNxDIA,0.0,1.0,4.0
qwen3.5,WHN_010,WHN,动物会随季节变化换毛,Ability,DIAxCMN,0.0,0.0,4.0
qwen3.5,WHN_010,WHN,动物会随季节变化换毛,Trust,CMNxDIA,0.0,1.0,3.4
qwen3.5,WHN_010,WHN,动物会随季节变化换毛,Trust,DIAxCMN,0.0,0.0,3.8
qwen3.5,WHN_010,WHN,动物会随季节变化换毛,Warmth,CMNxDIA,0.0,1.0,3.1333333333333333
qwen3.5,WHN_010,WHN,动物会随季节变化换毛,Warmth,DIAxCMN,0.0,0.0,3.4
qwen3.5,WHN_010,WHN,有一只鹰在天上飞,Ability,CMNxDIA,0.0,1.0,2.8000000000000003
qwen3.5,WHN_010,WHN,有一只鹰在天上飞,Ability,DIAxCMN,0.0,0.0,3.733333333333333
qwen3.5,WHN_010,WHN,有一只鹰在天上飞,Trust,CMNxDIA,0.0,1.0,2.0
qwen3.5,WHN_010,WHN,有一只鹰在天上飞,Trust,DIAxCMN,0.0,0.0,2.6
qwen3.5,WHN_010,WHN,有一只鹰在天上飞,Warmth,CMNxDIA,0.3333333333333333,0.6666666666666666,2.8666666666666667
qwen3.5,WHN_010,WHN,有一只鹰在天上飞,Warmth,DIAxCMN,0.7333333333333334,0.7333333333333334,3.1333333333333333
qwen3.5,WHN_010,WHN,病人需要及时治疗,Ability,CMNxDIA,0.0,1.0,4.0
qwen3.5,WHN_010,WHN,病人需要及时治疗,Ability,DIAxCMN,0.0,0.0,4.0
qwen3.5,WHN_010,WHN,病人需要及时治疗,Trust,CMNxDIA,0.0,1.0,4.0
qwen3.5,WHN_010,WHN,病人需要及时治疗,Trust,DIAxCMN,0.0,0.0,3.4
qwen3.5,WHN_010,WHN,病人需要及时治疗,Warmth,CMNxDIA,0.0,1.0,3.266666666666667
qwen3.5,WHN_010,WHN,病人需要及时治疗,Warmth,DIAxCMN,0.0,0.0,3.1333333333333333
qwen3.5,WHN_010,WHN,这本书印制精良,Ability,CMNxDIA,0.0,1.0,4.0
qwen3.5,WHN_010,WHN,这本书印制精良,Ability,DIAxCMN,0.0,0.0,3.6666666666666665
qwen3.5,WHN_010,WHN,这本书印制精良,Trust,CMNxDIA,0.0,1.0,4.0
qwen3.5,WHN_010,WHN,这本书印制精良,Trust,DIAxCMN,0.0,0.0,3.0
qwen3.5,WHN_010,WHN,这本书印制精良,Warmth,CMNxDIA,0.0,1.0,3.266666666666667
qwen3.5,WHN_010,WHN,这本书印制精良,Warmth,DIAxCMN,0.13333333333333333,0.13333333333333333,3.0
qwen3.5,WHN_010,WHN,锅里的包子熟了,Ability,CMNxDIA,0.0,1.0,3.9333333333333336
qwen3.5,WHN_010,WHN,锅里的包子熟了,Ability,DIAxCMN,0.0,0.0,4.0
qwen3.5,WHN_010,WHN,锅里的包子熟了,Trust,CMNxDIA,0.0,1.0,2.4
qwen3.5,WHN_010,WHN,锅里的包子熟了,Trust,DIAxCMN,0.0,0.0,2.8
qwen3.5,WHN_010,WHN,锅里的包子熟了,Warmth,CMNxDIA,0.0,1.0,3.466666666666667
qwen3.5,WHN_010,WHN,锅里的包子熟了,Warmth,DIAxCMN,0.39999999999999997,0.39999999999999997,3.1999999999999997
