model,speaker_id,dialect,text,construct,guise,rating,model_label,dialect_label
qwen3.5,BEI_008,BEI,有一只鹰在天上飞,Warmth,CMN,5.133333333333334,Qwen3.5-Omni-Plus,Beijing
qwen3.5,BEI_008,BEI,有一只鹰在天上飞,Warmth,DIA,5.133333333333334,Qwen3.5-Omni-Plus,Beijing
qwen3.5,BEI_008,BEI,病人需要及时治疗,Ability,CMN,5.866666666666667,Qwen3.5-Omni-Plus,Beijing
qwen3.5,BEI_008,BEI,病人需要及时治疗,Ability,DIA,6.0,Qwen3.5-Omni-Plus,Beijing
qwen3.5,BEI_008,BEI,病人需要及时治疗,Trust,CMN,6.0,Qwen3.5-Omni-Plus,Beijing
qwen3.5,BEI_008,BEI,病人需要及时治疗,Trust,DIA,6.0,Qwen3.5-Omni-Plus,Beijing
qwen3.5,BEI_008,BEI,病人需要及时治疗,Warmth,CMN,4.2,Qwen3.5-Omni-Plus,Beijing
qwen3.5,BEI_008,BEI,病人需要及时治疗,Warmth,DIA,4.666666666666667,Qwen3.5-Omni-Plus,Beijing
qwen3.5,BEI_008,BEI,这本书印制精良,Ability,CMN,6.0,Qwen3.5-Omni-Plus,Beijing
qwen3.5,BEI_008,BEI,这本书印制精良,Ability,DIA,6.0,Qwen3.5-Omni-Plus,Beijing
qwen3.5,BEI_008,BEI,这本书印制精良,Trust,CMN,6.0,Qwen3.5-Omni-Plus,Beijing
qwen3.5,BEI_008,BEI,这本书印制精良,Trust,DIA,6.0,Qwen3.5-Omni-Plus,Beijing
qwen3.5,BEI_008,BEI,这本书印制精良,Warmth,CMN,4.733333333333333,Qwen3.5-Omni-Plus,Beijing
qwen3.5,BEI_008,BEI,这本书印制精良,Warmth,DIA,5.0,Qwen3.5-Omni-Plus,Beijing
qwen3.5,BEI_008,BEI,锅里的包子熟了,Ability,CMN,5.066666666666666,Qwen3.5-Omni-Plus,Beijing
qwen3.5,BEI_008,BEI,锅里的包子熟了,Ability,DIA,4.8,Qwen3.5-Omni-Plus,Beijing
qwen3.5,BEI_008,BEI,锅里的包子熟了,Trust,CMN,6.0,Qwen3.5-Omni-Plus,Beijing
qwen3.5,BEI_008,BEI,锅里的包子熟了,Trust,DIA,6.0,Qwen3.5-Omni-Plus,Beijing
qwen3.5,BEI_008,BEI,锅里的包子熟了,Warmth,CMN,5.266666666666667,Qwen3.5-Omni-Plus,Beijing
qwen3.5,BEI_008,BEI,锅里的包子熟了,Warmth,DIA,5.333333333333333,Qwen3.5-Omni-Plus,Beijing
qwen3.5,BEI_008,BEI,阴天出门要带雨伞,Ability,CMN,5.266666666666667,Qwen3.5-Omni-Plus,Beijing
qwen3.5,BEI_008,BEI,阴天出门要带雨伞,Ability,DIA,5.3999999999999995,Qwen3.5-Omni-Plus,Beijing
qwen3.5,BEI_008,BEI,阴天出门要带雨伞,Trust,CMN,6.0,Qwen3.5-Omni-Plus,Beijing
qwen3.5,BEI_008,BEI,阴天出门要带雨伞,Trust,DIA,6.0,Qwen3.5-Omni-Plus,Beijing
qwen3.5,BEI_008,BEI,阴天出门要带雨伞,Warmth,CMN,5.0,Qwen3.5-Omni-Plus,Beijing
qwen3.5,BEI_008,BEI,阴天出门要带雨伞,Warmth,DIA,5.3999999999999995,Qwen3.5-Omni-Plus,Beijing
qwen3.5,BEI_008,BEI,面条在锅里煮着,Ability,CMN,4.933333333333334,Qwen3.5-Omni-Plus,Beijing
qwen3.5,BEI_008,BEI,面条在锅里煮着,Ability,DIA,5.0,Qwen3.5-Omni-Plus,Beijing
qwen3.5,BEI_008,BEI,面条在锅里煮着,Trust,CMN,6.0,Qwen3.5-Omni-Plus,Beijing
qwen3.5,BEI_008,BEI,面条在锅里煮着,Trust,DIA,5.8,Qwen3.5-Omni-Plus,Beijing
qwen3.5,BEI_008,BEI,面条在锅里煮着,Warmth,CMN,5.0,Qwen3.5-Omni-Plus,Beijing
qwen3.5,BEI_008,BEI,面条在锅里煮着,Warmth,DIA,4.8,Qwen3.5-Omni-Plus,Beijing
qwen3.5,CHD_012,CHD,儿童需要悉心抚养,Ability,CMN,6.0,Qwen3.5-Omni-Plus,Chengdu
qwen3.5,CHD_012,CHD,儿童需要悉心抚养,Ability,DIA,5.133333333333333,Qwen3.5-Omni-Plus,Chengdu
qwen3.5,CHD_012,CHD,儿童需要悉心抚养,Trust,CMN,6.0,Qwen3.5-Omni-Plus,Chengdu
qwen3.5,CHD_012,CHD,儿童需要悉心抚养,Trust,DIA,6.0,Qwen3.5-Omni-Plus,Chengdu
qwen3.5,CHD_012,CHD,儿童需要悉心抚养,Warmth,CMN,5.3999999999999995,Qwen3.5-Omni-Plus,Chengdu
qwen3.5,CHD_012,CHD,儿童需要悉心抚养,Warmth,DIA,5.533333333333334,Qwen3.5-Omni-Plus,Chengdu
qwen3.5,CHD_012,CHD,农民在山坡上种了树,Ability,CMN,5.3999999999999995,Qwen3.5-Omni-Plus,Chengdu
qwen3.5,CHD_012,CHD,农民在山坡上种了树,Ability,DIA,3.9333333333333336,Qwen3.5-Omni-Plus,Chengdu
qwen3.5,CHD_012,CHD,农民在山坡上种了树,Trust,CMN,6.0,Qwen3.5-Omni-Plus,Chengdu
qwen3.5,CHD_012,CHD,农民在山坡上种了树,Trust,DIA,6.0,Qwen3.5-Omni-Plus,Chengdu
qwen3.5,CHD_012,CHD,农民在山坡上种了树,Warmth,CMN,5.0,Qwen3.5-Omni-Plus,Chengdu
qwen3.5,CHD_012,CHD,农民在山坡上种了树,Warmth,DIA,5.2,Qwen3.5-Omni-Plus,Chengdu
qwen3.5,CHD_012,CHD,动物会随季节变化换毛,Ability,CMN,6.0,Qwen3.5-Omni-Plus,Chengdu
qwen3.5,CHD_012,CHD,动物会随季节变化换毛,Ability,DIA,4.533333333333333,Qwen3.5-Omni-Plus,Chengdu
qwen3.5,CHD_012,CHD,动物会随季节变化换毛,Trust,CMN,6.0,Qwen3.5-Omni-Plus,Chengdu
qwen3.5,CHD_012,CHD,动物会随季节变化换毛,Trust,DIA,5.4,Qwen3.5-Omni-Plus,Chengdu
qwen3.5,CHD_012,CHD,动物会随季节变化换毛,Warmth,CMN,4.866666666666666,Qwen3.5-Omni-Plus,Chengdu
qwen3.5,CHD_012,CHD,动物会随季节变化换毛,Warmth,DIA,5.266666666666667,Qwen3.5-Omni-Plus,Chengdu
qwen3.5,CHD_012,CHD,有一只鹰在天上飞,Ability,CMN,4.266666666666667,Qwen3.5-Omni-Plus,Chengdu
qwen3.5,CHD_012,CHD,有一只鹰在天上飞,Ability,DIA,3.3333333333333335,Qwen3.5-Omni-Plus,Chengdu
qwen3.5,CHD_012,CHD,有一只鹰在天上飞,Trust,CMN,6.0,Qwen3.5-Omni-Plus,Chengdu
qwen3.5,CHD_012,CHD,有一只鹰在天上飞,Trust,DIA,5.8,Qwen3.5-Omni-Plus,Chengdu
qwen3.5,CHD_012,CHD,有一只鹰在天上飞,Warmth,CMN,6.0,Qwen3.5-Omni-Plus,Chengdu
qwen3.5,CHD_012,CHD,有一只鹰在天上飞,Warmth,DIA,5.3999999999999995,Qwen3.5-Omni-Plus,Chengdu
qwen3.5,CHD_012,CHD,病人需要及时治疗,Ability,CMN,6.0,Qwen3.5-Omni-Plus,Chengdu
qwen3.5,CHD_012,CHD,病人需要及时治疗,Ability,DIA,5.666666666666667,Qwen3.5-Omni-Plus,Chengdu
qwen3.5,CHD_012,CHD,病人需要及时治疗,Trust,CMN,6.0,Qwen3.5-Omni-Plus,Chengdu
qwen3.5,CHD_012,CHD,病人需要及时治疗,Trust,DIA,6.0,Qwen3.5-Omni-Plus,Chengdu
qwen3.5,CHD_012,CHD,病人需要及时治疗,Warmth,CMN,4.466666666666667,Qwen3.5-Omni-Plus,Chengdu
qwen3.5,CHD_012,CHD,病人需要及时治疗,Warmth,DIA,4.6000000000000005,Qwen3.5-Omni-Plus,Chengdu
qwen3.5,CHD_012,CHD,这本书印制精良,Ability,CMN,6.0,Qwen3.5-Omni-Plus,Chengdu
qwen3.5,CHD_012,CHD,这本书印制精良,Ability,DIA,5.133333333333334,Qwen3.5-Omni-Plus,Chengdu
qwen3.5,CHD_012,CHD,这本书印制精良,Trust,CMN,6.0,Qwen3.5-Omni-Plus,Chengdu
qwen3.5,CHD_012,CHD,这本书印制精良,Trust,DIA,6.0,Qwen3.5-Omni-Plus,Chengdu
qwen3.5,CHD_012,CHD,这本书印制精良,Warmth,CMN,5.066666666666666,Qwen3.5-Omni-Plus,Chengdu
qwen3.5,CHD_012,CHD,这本书印制精良,Warmth,DIA,5.0,Qwen3.5-Omni-Plus,Chengdu
qwen3.5,CHD_012,CHD,锅里的包子熟了,Ability,CMN,4.866666666666666,Qwen3.5-Omni-Plus,Chengdu
qwen3.5,CHD_012,CHD,锅里的包子熟了,Ability,DIA,4.066666666666666,Qwen3.5-Omni-Plus,Chengdu
qwen3.5,CHD_012,CHD,锅里的包子熟了,Trust,CMN,6.0,Qwen3.5-Omni-Plus,Chengdu
qwen3.5,CHD_012,CHD,锅里的包子熟了,Trust,DIA,6.0,Qwen3.5-Omni-Plus,Chengdu
qwen3.5,CHD_012,CHD,锅里的包子熟了,Warmth,CMN,5.666666666666667,Qwen3.5-Omni-Plus,Chengdu
qwen3.5,CHD_012,CHD,锅里的包子熟了,Warmth,DIA,6.0,Qwen3.5-Omni-Plus,Chengdu
qwen3.5,CHD_012,CHD,阴天出门要带雨伞,Ability,CMN,5.3999999999999995,Qwen3.5-Omni-Plus,Chengdu
qwen3.5,CHD_012,CHD,阴天出门要带雨伞,Ability,DIA,4.6000000000000005,Qwen3.5-Omni-Plus,Chengdu
qwen3.5,CHD_012,CHD,阴天出门要带雨伞,Trust,CMN,6.0,Qwen3.5-Omni-Plus,Chengdu
qwen3.5,CHD_012,CHD,阴天出门要带雨伞,Trust,DIA,6.0,Qwen3.5-Omni-Plus,Chengdu
qwen3.5,CHD_012,CHD,阴天出门要带雨伞,Warmth,CMN,5.6000000000000005,Qwen3.5-Omni-Plus,Chengdu
qwen3.5,CHD_012,CHD,阴天出门要带雨伞,Warmth,DIA,6.0,Qwen3.5-Omni-Plus,Chengdu
qwen3.5,CHD_012,CHD,面条在锅里煮着,Ability,CMN,5.133333333333334,Qwen3.5-Omni-Plus,Chengdu
qwen3.5,CHD_012,CHD,面条在锅里煮着,Ability,DIA,4.0,Qwen3.5-Omni-Plus,Chengdu
qwen3.5,CHD_012,CHD,面条在锅里煮着,Trust,CMN,6.0,Qwen3.5-Omni-Plus,Chengdu
qwen3.5,CHD_012,CHD,面条在锅里煮着,Trust,DIA,6.0,Qwen3.5-Omni-Plus,Chengdu
qwen3.5,CHD_012,CHD,面条在锅里煮着,Warmth,CMN,5.3999999999999995,Qwen3.5-Omni-Plus,Chengdu
qwen3.5,CHD_012,CHD,面条在锅里煮着,Warmth,DIA,5.266666666666667,Qwen3.5-Omni-Plus,Chengdu
qwen3.5,CHD_033,CHD,儿童需要悉心抚养,Ability,CMN,6.0,Qwen3.5-Omni-Plus,Chengdu
qwen3.5,CHD_033,CHD,儿童需要悉心抚养,Ability,DIA,5.3999999999999995,Qwen3.5-Omni-Plus,Chengdu
qwen3.5,CHD_033,CHD,儿童需要悉心抚养,Trust,CMN,6.0,Qwen3.5-Omni-Plus,Chengdu
qwen3.5,CHD_033,CHD,儿童需要悉心抚养,Trust,DIA,6.0,Qwen3.5-Omni-Plus,Chengdu
qwen3.5,CHD_033,CHD,儿童需要悉心抚养,Warmth,CMN,5.466666666666666,Qwen3.5-Omni-Plus,Chengdu
qwen3.5,CHD_033,CHD,儿童需要悉心抚养,Warmth,DIA,5.333333333333333,Qwen3.5-Omni-Plus,Chengdu
qwen3.5,CHD_033,CHD,农民在山坡上种了树,Ability,CMN,4.333333333333333,Qwen3.5-Omni-Plus,Chengdu
qwen3.5,CHD_033,CHD,农民在山坡上种了树,Ability,DIA,4.6000000000000005,Qwen3.5-Omni-Plus,Chengdu
qwen3.5,CHD_033,CHD,农民在山坡上种了树,Trust,CMN,6.0,Qwen3.5-Omni-Plus,Chengdu
qwen3.5,CHD_033,CHD,农民在山坡上种了树,Trust,DIA,6.0,Qwen3.5-Omni-Plus,Chengdu
qwen3.5,CHD_033,CHD,农民在山坡上种了树,Warmth,CMN,4.8,Qwen3.5-Omni-Plus,Chengdu
qwen3.5,CHD_033,CHD,农民在山坡上种了树,Warmth,DIA,4.866666666666666,Qwen3.5-Omni-Plus,Chengdu
qwen3.5,CHD_033,CHD,动物会随季节变化换毛,Ability,CMN,4.8,Qwen3.5-Omni-Plus,Chengdu
qwen3.5,CHD_033,CHD,动物会随季节变化换毛,Ability,DIA,5.3999999999999995,Qwen3.5-Omni-Plus,Chengdu
qwen3.5,CHD_033,CHD,动物会随季节变化换毛,Trust,CMN,6.0,Qwen3.5-Omni-Plus,Chengdu
qwen3.5,CHD_033,CHD,动物会随季节变化换毛,Trust,DIA,6.0,Qwen3.5-Omni-Plus,Chengdu
qwen3.5,CHD_033,CHD,动物会随季节变化换毛,Warmth,CMN,4.933333333333334,Qwen3.5-Omni-Plus,Chengdu
qwen3.5,CHD_033,CHD,动物会随季节变化换毛,Warmth,DIA,4.733333333333333,Qwen3.5-Omni-Plus,Chengdu
qwen3.5,CHD_033,CHD,有一只鹰在天上飞,Ability,CMN,5.0,Qwen3.5-Omni-Plus,Chengdu
qwen3.5,CHD_033,CHD,有一只鹰在天上飞,Ability,DIA,3.3333333333333335,Qwen3.5-Omni-Plus,Chengdu
qwen3.5,CHD_033,CHD,有一只鹰在天上飞,Trust,CMN,6.0,Qwen3.5-Omni-Plus,Chengdu
qwen3.5,CHD_033,CHD,有一只鹰在天上飞,Trust,DIA,5.6,Qwen3.5-Omni-Plus,Chengdu
qwen3.5,CHD_033,CHD,有一只鹰在天上飞,Warmth,CMN,5.8,Qwen3.5-Omni-Plus,Chengdu
qwen3.5,CHD_033,CHD,有一只鹰在天上飞,Warmth,DIA,5.266666666666667,Qwen3.5-Omni-Plus,Chengdu
qwen3.5,CHD_033,CHD,病人需要及时治疗,Ability,CMN,5.866666666666667,Qwen3.5-Omni-Plus,Chengdu
qwen3.5,CHD_033,CHD,病人需要及时治疗,Ability,DIA,5.666666666666667,Qwen3.5-Omni-Plus,Chengdu
qwen3.5,CHD_033,CHD,病人需要及时治疗,Trust,CMN,6.0,Qwen3.5-Omni-Plus,Chengdu
qwen3.5,CHD_033,CHD,病人需要及时治疗,Trust,DIA,6.0,Qwen3.5-Omni-Plus,Chengdu
qwen3.5,CHD_033,CHD,病人需要及时治疗,Warmth,CMN,4.466666666666667,Qwen3.5-Omni-Plus,Chengdu
qwen3.5,CHD_033,CHD,病人需要及时治疗,Warmth,DIA,4.533333333333333,Qwen3.5-Omni-Plus,Chengdu
qwen3.5,CHD_033,CHD,这本书印制精良,Ability,CMN,6.0,Qwen3.5-Omni-Plus,Chengdu
qwen3.5,CHD_033,CHD,这本书印制精良,Ability,DIA,5.466666666666666,Qwen3.5-Omni-Plus,Chengdu
qwen3.5,CHD_033,CHD,这本书印制精良,Trust,CMN,6.0,Qwen3.5-Omni-Plus,Chengdu
qwen3.5,CHD_033,CHD,这本书印制精良,Trust,DIA,6.0,Qwen3.5-Omni-Plus,Chengdu
qwen3.5,CHD_033,CHD,这本书印制精良,Warmth,CMN,5.0,Qwen3.5-Omni-Plus,Chengdu
qwen3.5,CHD_033,CHD,这本书印制精良,Warmth,DIA,4.933333333333334,Qwen3.5-Omni-Plus,Chengdu
qwen3.5,CHD_033,CHD,锅里的包子熟了,Ability,CMN,4.933333333333334,Qwen3.5-Omni-Plus,Chengdu
qwen3.5,CHD_033,CHD,锅里的包子熟了,Ability,DIA,3.6,Qwen3.5-Omni-Plus,Chengdu
qwen3.5,CHD_033,CHD,锅里的包子熟了,Trust,CMN,6.0,Qwen3.5-Omni-Plus,Chengdu
qwen3.5,CHD_033,CHD,锅里的包子熟了,Trust,DIA,6.0,Qwen3.5-Omni-Plus,Chengdu
qwen3.5,CHD_033,CHD,锅里的包子熟了,Warmth,CMN,5.6000000000000005,Qwen3.5-Omni-Plus,Chengdu
qwen3.5,CHD_033,CHD,锅里的包子熟了,Warmth,DIA,5.733333333333333,Qwen3.5-Omni-Plus,Chengdu
qwen3.5,CHD_033,CHD,阴天出门要带雨伞,Ability,CMN,5.066666666666666,Qwen3.5-Omni-Plus,Chengdu
qwen3.5,CHD_033,CHD,阴天出门要带雨伞,Ability,DIA,4.8,Qwen3.5-Omni-Plus,Chengdu
qwen3.5,CHD_033,CHD,阴天出门要带雨伞,Trust,CMN,6.0,Qwen3.5-Omni-Plus,Chengdu
qwen3.5,CHD_033,CHD,阴天出门要带雨伞,Trust,DIA,6.0,Qwen3.5-Omni-Plus,Chengdu
qwen3.5,CHD_033,CHD,阴天出门要带雨伞,Warmth,CMN,5.066666666666666,Qwen3.5-Omni-Plus,Chengdu
qwen3.5,CHD_033,CHD,阴天出门要带雨伞,Warmth,DIA,5.3999999999999995,Qwen3.5-Omni-Plus,Chengdu
qwen3.5,CHD_033,CHD,面条在锅里煮着,Ability,CMN,5.066666666666666,Qwen3.5-Omni-Plus,Chengdu
qwen3.5,CHD_033,CHD,面条在锅里煮着,Ability,DIA,4.2,Qwen3.5-Omni-Plus,Chengdu
qwen3.5,CHD_033,CHD,面条在锅里煮着,Trust,CMN,6.0,Qwen3.5-Omni-Plus,Chengdu
qwen3.5,CHD_033,CHD,面条在锅里煮着,Trust,DIA,6.0,Qwen3.5-Omni-Plus,Chengdu
qwen3.5,CHD_033,CHD,面条在锅里煮着,Warmth,CMN,5.266666666666667,Qwen3.5-Omni-Plus,Chengdu
qwen3.5,CHD_033,CHD,面条在锅里煮着,Warmth,DIA,5.333333333333333,Qwen3.5-Omni-Plus,Chengdu
qwen3.5,JNN_013,JNN,儿童需要悉心抚养,Ability,CMN,6.0,Qwen3.5-Omni-Plus,Jinan
qwen3.5,JNN_013,JNN,儿童需要悉心抚养,Ability,DIA,5.3999999999999995,Qwen3.5-Omni-Plus,Jinan
qwen3.5,JNN_013,JNN,儿童需要悉心抚养,Trust,CMN,6.0,Qwen3.5-Omni-Plus,Jinan
qwen3.5,JNN_013,JNN,儿童需要悉心抚养,Trust,DIA,6.0,Qwen3.5-Omni-Plus,Jinan
qwen3.5,JNN_013,JNN,儿童需要悉心抚养,Warmth,CMN,5.866666666666667,Qwen3.5-Omni-Plus,Jinan
qwen3.5,JNN_013,JNN,儿童需要悉心抚养,Warmth,DIA,5.8,Qwen3.5-Omni-Plus,Jinan
qwen3.5,JNN_013,JNN,农民在山坡上种了树,Ability,CMN,5.533333333333334,Qwen3.5-Omni-Plus,Jinan
qwen3.5,JNN_013,JNN,农民在山坡上种了树,Ability,DIA,3.1333333333333333,Qwen3.5-Omni-Plus,Jinan
qwen3.5,JNN_013,JNN,农民在山坡上种了树,Trust,CMN,6.0,Qwen3.5-Omni-Plus,Jinan
qwen3.5,JNN_013,JNN,农民在山坡上种了树,Trust,DIA,5.6,Qwen3.5-Omni-Plus,Jinan
qwen3.5,JNN_013,JNN,农民在山坡上种了树,Warmth,CMN,5.266666666666667,Qwen3.5-Omni-Plus,Jinan
qwen3.5,JNN_013,JNN,农民在山坡上种了树,Warmth,DIA,4.733333333333333,Qwen3.5-Omni-Plus,Jinan
qwen3.5,JNN_013,JNN,动物会随季节变化换毛,Ability,CMN,5.933333333333334,Qwen3.5-Omni-Plus,Jinan
qwen3.5,JNN_013,JNN,动物会随季节变化换毛,Ability,DIA,5.333333333333333,Qwen3.5-Omni-Plus,Jinan
qwen3.5,JNN_013,JNN,动物会随季节变化换毛,Trust,CMN,6.0,Qwen3.5-Omni-Plus,Jinan
qwen3.5,JNN_013,JNN,动物会随季节变化换毛,Trust,DIA,6.0,Qwen3.5-Omni-Plus,Jinan
qwen3.5,JNN_013,JNN,动物会随季节变化换毛,Warmth,CMN,4.733333333333333,Qwen3.5-Omni-Plus,Jinan
qwen3.5,JNN_013,JNN,动物会随季节变化换毛,Warmth,DIA,4.733333333333333,Qwen3.5-Omni-Plus,Jinan
qwen3.5,JNN_013,JNN,有一只鹰在天上飞,Ability,CMN,5.333333333333333,Qwen3.5-Omni-Plus,Jinan
qwen3.5,JNN_013,JNN,有一只鹰在天上飞,Ability,DIA,3.4,Qwen3.5-Omni-Plus,Jinan
qwen3.5,JNN_013,JNN,有一只鹰在天上飞,Trust,CMN,6.0,Qwen3.5-Omni-Plus,Jinan
qwen3.5,JNN_013,JNN,有一只鹰在天上飞,Trust,DIA,6.0,Qwen3.5-Omni-Plus,Jinan
qwen3.5,JNN_013,JNN,有一只鹰在天上飞,Warmth,CMN,5.733333333333333,Qwen3.5-Omni-Plus,Jinan
qwen3.5,JNN_013,JNN,有一只鹰在天上飞,Warmth,DIA,5.733333333333333,Qwen3.5-Omni-Plus,Jinan
qwen3.5,JNN_013,JNN,病人需要及时治疗,Ability,CMN,6.0,Qwen3.5-Omni-Plus,Jinan
qwen3.5,JNN_013,JNN,病人需要及时治疗,Ability,DIA,5.666666666666667,Qwen3.5-Omni-Plus,Jinan
qwen3.5,JNN_013,JNN,病人需要及时治疗,Trust,CMN,6.0,Qwen3.5-Omni-Plus,Jinan
qwen3.5,JNN_013,JNN,病人需要及时治疗,Trust,DIA,6.0,Qwen3.5-Omni-Plus,Jinan
qwen3.5,JNN_013,JNN,病人需要及时治疗,Warmth,CMN,4.466666666666666,Qwen3.5-Omni-Plus,Jinan
qwen3.5,JNN_013,JNN,病人需要及时治疗,Warmth,DIA,4.466666666666667,Qwen3.5-Omni-Plus,Jinan
qwen3.5,JNN_013,JNN,这本书印制精良,Ability,CMN,6.0,Qwen3.5-Omni-Plus,Jinan
qwen3.5,JNN_013,JNN,这本书印制精良,Ability,DIA,5.266666666666667,Qwen3.5-Omni-Plus,Jinan
qwen3.5,JNN_013,JNN,这本书印制精良,Trust,CMN,6.0,Qwen3.5-Omni-Plus,Jinan
qwen3.5,JNN_013,JNN,这本书印制精良,Trust,DIA,5.6,Qwen3.5-Omni-Plus,Jinan
qwen3.5,JNN_013,JNN,这本书印制精良,Warmth,CMN,5.0,Qwen3.5-Omni-Plus,Jinan
qwen3.5,JNN_013,JNN,这本书印制精良,Warmth,DIA,4.933333333333334,Qwen3.5-Omni-Plus,Jinan
qwen3.5,JNN_013,JNN,锅里的包子熟了,Ability,CMN,5.0,Qwen3.5-Omni-Plus,Jinan
qwen3.5,JNN_013,JNN,锅里的包子熟了,Ability,DIA,3.466666666666667,Qwen3.5-Omni-Plus,Jinan
qwen3.5,JNN_013,JNN,锅里的包子熟了,Trust,CMN,6.0,Qwen3.5-Omni-Plus,Jinan
qwen3.5,JNN_013,JNN,锅里的包子熟了,Trust,DIA,5.4,Qwen3.5-Omni-Plus,Jinan
qwen3.5,JNN_013,JNN,锅里的包子熟了,Warmth,CMN,5.466666666666666,Qwen3.5-Omni-Plus,Jinan
qwen3.5,JNN_013,JNN,锅里的包子熟了,Warmth,DIA,4.866666666666667,Qwen3.5-Omni-Plus,Jinan
qwen3.5,JNN_013,JNN,阴天出门要带雨伞,Ability,CMN,5.333333333333333,Qwen3.5-Omni-Plus,Jinan
qwen3.5,JNN_013,JNN,阴天出门要带雨伞,Ability,DIA,3.8000000000000003,Qwen3.5-Omni-Plus,Jinan
qwen3.5,JNN_013,JNN,阴天出门要带雨伞,Trust,CMN,6.0,Qwen3.5-Omni-Plus,Jinan
qwen3.5,JNN_013,JNN,阴天出门要带雨伞,Trust,DIA,6.0,Qwen3.5-Omni-Plus,Jinan
qwen3.5,JNN_013,JNN,阴天出门要带雨伞,Warmth,CMN,5.3999999999999995,Qwen3.5-Omni-Plus,Jinan
qwen3.5,JNN_013,JNN,阴天出门要带雨伞,Warmth,DIA,5.333333333333333,Qwen3.5-Omni-Plus,Jinan
qwen3.5,JNN_013,JNN,面条在锅里煮着,Ability,CMN,5.333333333333333,Qwen3.5-Omni-Plus,Jinan
qwen3.5,JNN_013,JNN,面条在锅里煮着,Ability,DIA,3.6,Qwen3.5-Omni-Plus,Jinan
qwen3.5,JNN_013,JNN,面条在锅里煮着,Trust,CMN,6.0,Qwen3.5-Omni-Plus,Jinan
qwen3.5,JNN_013,JNN,面条在锅里煮着,Trust,DIA,6.0,Qwen3.5-Omni-Plus,Jinan
qwen3.5,JNN_013,JNN,面条在锅里煮着,Warmth,CMN,5.066666666666666,Qwen3.5-Omni-Plus,Jinan
qwen3.5,JNN_013,JNN,面条在锅里煮着,Warmth,DIA,5.333333333333333,Qwen3.5-Omni-Plus,Jinan
qwen3.5,JNN_019,JNN,儿童需要悉心抚养,Ability,CMN,6.0,Qwen3.5-Omni-Plus,Jinan
qwen3.5,JNN_019,JNN,儿童需要悉心抚养,Ability,DIA,5.133333333333334,Qwen3.5-Omni-Plus,Jinan
qwen3.5,JNN_019,JNN,儿童需要悉心抚养,Trust,CMN,6.0,Qwen3.5-Omni-Plus,Jinan
qwen3.5,JNN_019,JNN,儿童需要悉心抚养,Trust,DIA,6.0,Qwen3.5-Omni-Plus,Jinan
qwen3.5,JNN_019,JNN,儿童需要悉心抚养,Warmth,CMN,5.933333333333334,Qwen3.5-Omni-Plus,Jinan
qwen3.5,JNN_019,JNN,儿童需要悉心抚养,Warmth,DIA,5.6000000000000005,Qwen3.5-Omni-Plus,Jinan
qwen3.5,JNN_019,JNN,农民在山坡上种了树,Ability,CMN,5.266666666666667,Qwen3.5-Omni-Plus,Jinan
qwen3.5,JNN_019,JNN,农民在山坡上种了树,Ability,DIA,4.066666666666666,Qwen3.5-Omni-Plus,Jinan
qwen3.5,JNN_019,JNN,农民在山坡上种了树,Trust,CMN,6.0,Qwen3.5-Omni-Plus,Jinan
qwen3.5,JNN_019,JNN,农民在山坡上种了树,Trust,DIA,6.0,Qwen3.5-Omni-Plus,Jinan
qwen3.5,JNN_019,JNN,农民在山坡上种了树,Warmth,CMN,5.0,Qwen3.5-Omni-Plus,Jinan
qwen3.5,JNN_019,JNN,农民在山坡上种了树,Warmth,DIA,5.133333333333333,Qwen3.5-Omni-Plus,Jinan
qwen3.5,JNN_019,JNN,动物会随季节变化换毛,Ability,CMN,6.0,Qwen3.5-Omni-Plus,Jinan
qwen3.5,JNN_019,JNN,动物会随季节变化换毛,Ability,DIA,5.8,Qwen3.5-Omni-Plus,Jinan
qwen3.5,JNN_019,JNN,动物会随季节变化换毛,Trust,CMN,6.0,Qwen3.5-Omni-Plus,Jinan
qwen3.5,JNN_019,JNN,动物会随季节变化换毛,Trust,DIA,6.0,Qwen3.5-Omni-Plus,Jinan
qwen3.5,JNN_019,JNN,动物会随季节变化换毛,Warmth,CMN,5.133333333333334,Qwen3.5-Omni-Plus,Jinan
qwen3.5,JNN_019,JNN,动物会随季节变化换毛,Warmth,DIA,5.533333333333334,Qwen3.5-Omni-Plus,Jinan
qwen3.5,JNN_019,JNN,有一只鹰在天上飞,Ability,CMN,5.133333333333333,Qwen3.5-Omni-Plus,Jinan
qwen3.5,JNN_019,JNN,有一只鹰在天上飞,Ability,DIA,3.466666666666667,Qwen3.5-Omni-Plus,Jinan
qwen3.5,JNN_019,JNN,有一只鹰在天上飞,Trust,CMN,6.0,Qwen3.5-Omni-Plus,Jinan
qwen3.5,JNN_019,JNN,有一只鹰在天上飞,Trust,DIA,6.0,Qwen3.5-Omni-Plus,Jinan
qwen3.5,JNN_019,JNN,有一只鹰在天上飞,Warmth,CMN,5.933333333333334,Qwen3.5-Omni-Plus,Jinan
qwen3.5,JNN_019,JNN,有一只鹰在天上飞,Warmth,DIA,5.733333333333333,Qwen3.5-Omni-Plus,Jinan
qwen3.5,JNN_019,JNN,病人需要及时治疗,Ability,CMN,5.866666666666667,Qwen3.5-Omni-Plus,Jinan
